"proteins","genes","sub-UTD-DN0024.ganglia","sub-UTD-DN0024.nerve.root","sub-UTD-DN0046.ganglia","sub-UTD-DN0046.nerve.root","sub-UTD-DN0093.ganglia","sub-UTD-DN0093.nerve.root","sub-UTD-DN0123.ganglia","sub-UTD-DN0123.nerve.root","sub-UTD-DN0178.ganglia","sub-UTD-DN0178.nerve.root","sub-UTD-DN0181.ganglia","sub-UTD-DN0181.nerve.root","sub-UTD-DN0245.ganglia","sub-UTD-DN0245.nerve.root","sub-UTD-DN0251.ganglia","sub-UTD-DN0251.nerve.root"
"ABCB7;ABCB7","ABCB7",14.6261632001543,14.7112059378668,14.5828887810089,14.5961363069302,14.6791025253088,14.5315870537945,14.5015963982203,14.392909027458,14.4852715667642,14.6031045337985,14.4779124761185,14.4690540355322,14.5841261310174,14.728905347712,14.6307172761887,14.5116233943205
"ABCB8","ABCB8",13.2857443958189,NA,13.7921149855458,NA,NA,12.8001435807088,13.3990740982096,NA,13.2027589964252,13.0952569004962,13.4525473321136,13.1979722511478,13.1067011406929,12.9641043706186,13.1797133985278,NA
"ABCB8;ABCB8","ABCB8",14.2787148348376,14.009047735288,14.8258041415772,14.1058042521394,14.4190185250537,14.0500561828993,14.3971600819949,14.0516680196816,14.3934958561373,13.9815296364433,14.7718372635281,14.0427601898725,14.4188247542384,13.9367861495642,14.502563260999,13.9458030308711
"ABCB9;ABCB9","ABCB9",12.8032074733705,13.6944436692412,13.1669701239044,13.2711310429303,12.9539651247717,13.2089718970357,12.8706011142503,13.0833666278016,12.5963779147593,13.022173903546,13.0619754688482,13.6522617762501,13.0059668839692,13.555076593994,12.4722832454344,14.3798869860154
"ABCC1","ABCC1",14.7659790927307,15.01732242542,14.4923714256853,15.1789010497783,14.8324698853674,15.0356849552685,14.6279400788344,15.06540729339,14.6728853230257,15.239170783296,14.5972305069535,14.9595660251732,14.5342587420947,14.7470383376045,14.6700973255754,14.9827077282899
"ABCC10","ABCC10",11.3033180605591,11.9517691751327,12.1192181349718,11.6083220670758,11.4995665312501,10.7856650104532,11.6550353087936,11.362861347797,11.0990817715668,10.7607033168794,11.5000894041206,NA,10.9451645197608,10.6423315377891,11.3421330779041,11.2002917365119
"ABCC4","ABCC4",9.13533109074342,9.46244193108011,10.6438886348057,9.58871053687133,NA,NA,10.5850195875299,10.662276720992,9.16891198751709,10.0204105243667,10.1463236155077,NA,10.3836299304333,10.3186218902705,11.0946052577273,9.91402777793745
"ABCC4;ABCC4","ABCC4",13.4798732347046,13.2217024614379,13.5061068530836,13.8565224873062,13.4929954613809,13.1088048777901,13.7949818794452,13.4999189086722,13.0938517110454,13.3625647476093,13.3719207661483,13.2124021015738,13.3287106235882,13.6295572628161,14.2181273162756,13.7208486079863
"ABCC5","ABCC5",13.986843605461,13.7575525867874,14.1951359564859,13.716962420168,14.109248742218,13.3718525512377,14.2570130814023,13.9579839087882,14.1134299569355,13.5486211729082,14.1234558575275,13.956974863248,14.1577213692652,13.0556075951589,13.474891706479,13.5351660990908
"ABCD1","ABCD1",13.7461092911241,13.4204141360796,13.7406347944269,13.8584299383804,13.9017434938868,13.7171740539631,13.584464680754,13.835831118938,13.685711398608,13.8715409171956,13.7733767556497,13.4988974831212,13.572589328317,13.6802322217235,13.7812202971058,13.0933061196721
"ABCD3","ABCD3",15.3916450240235,15.6144586321569,15.7383700201892,15.3255357580421,15.391554038979,15.1542881598381,15.3863829923634,15.4140335416789,15.2534898342685,15.0695900833979,15.48374530441,15.1742217564743,15.512641875258,15.2579916194961,15.2632172434531,15.294090262373
"ABCD3;ABCD3","ABCD3",16.2601398020465,16.1094156319429,16.2417747568936,15.6865639103931,16.032243853555,15.9151484764874,16.063764661877,15.8748939404272,15.9396143452733,15.7751375534122,16.2240161698955,15.7620466648047,16.1433540482551,15.8138956703531,16.0016177621611,15.6540822132394
"ABCD4","ABCD4",12.1328547329815,12.3481049104019,12.1624457330316,12.3926889828832,12.5291303057053,12.8677431188487,11.9662157749574,12.6803066890054,NA,12.4715117088403,12.8538826387777,13.0765382606486,11.2645257703712,12.7061856795722,12.4746931392035,12.3078176758806
"ABCE1","ABCE1",15.7183557744865,15.6059062660448,15.915487068116,15.953415182075,15.8941300467346,15.7342241038653,15.907230493792,16.1149282476392,15.9011143456107,15.8357663663388,15.985716927711,15.7713368524446,15.8929343065292,15.8387739657729,16.1102147308056,15.8494901270799
"ABCF1","ABCF1",14.8646382344473,14.8393966648222,15.0654244744566,14.8239202091588,15.02492013015,14.9793981116897,14.9098788167526,14.9208388744478,15.1220477419543,14.964391736767,15.0668652785155,14.6271323790041,14.7575154399029,14.745080868733,15.1852234025161,14.6607145109995
"ABCF1;ABCF1","ABCF1",15.43963877425,15.3750401191227,15.6805744721715,15.4487596121169,15.6160244840113,15.5288652265617,15.5299660318062,15.4938776636695,15.5532888023988,15.4893847414717,15.5971788501692,15.2594234571612,15.4944652234315,15.1892286024899,15.7442810286116,15.2395740743816
"ABCF2;ABCF2","ABCF2",15.1278672460455,15.1896829460473,15.356691564584,15.3478689706848,15.2843423502537,15.3411531712365,15.1865940698218,15.2743031784442,15.1759201152931,15.1342483835926,15.1193949329168,15.0057492562006,15.0504937696762,14.9359715060873,15.6113139266663,15.3694838721661
"ABCF3","ABCF3",12.9722557510971,12.7469372289211,13.3858770588797,13.113592333158,12.994762991078,12.5982038068195,13.2726155063319,13.2204458709711,13.1628737640625,12.6897403888907,13.2329339455502,13.2228608146149,13.2191103264245,12.7953957634087,12.4687487225923,12.5543558412309
"ABCF3;ABCF3","ABCF3",14.7290288434746,14.4589449001735,14.8784589851122,14.6199578197842,14.6988480523372,14.6722243453067,14.8744569050065,14.9855508963252,14.7904936522777,14.6505793801904,14.8521946447393,14.6470119536363,14.839325967804,14.6593212489659,14.8092751687717,14.7398180588529
"ABCG2;ABCG2","ABCG2",13.4096394192638,13.8657970860516,13.5492045967638,13.119081247474,13.095157107726,12.6136849874015,13.2369302215092,12.7533359875288,12.4257261799171,12.7416865445818,13.7893376249838,13.4777045795588,13.6088416358596,14.0350333108341,13.12365514895,13.911516418768
"ABHD10","ABHD10",14.3038489414757,14.4879550271774,14.8968196891543,14.3402306297377,14.508967446921,14.1280948200048,14.2583179429193,13.9827978516286,14.4447036015703,14.1726488107115,14.5274725739629,14.2879125291576,14.4416898252858,14.5895737234297,14.3667624958207,14.074135175929
"ABHD10;ABHD10","ABHD10",16.0958851146478,16.1834837648017,16.6102709493203,15.9203133322871,16.2834137594123,15.974440357309,16.1559788991561,15.8074423387699,16.298217933013,15.9806532978213,16.4613646139692,15.9817533942019,16.4024588113024,16.3030300500043,16.1094826371294,15.8901154714233
"ABHD11","ABHD11",15.3984432280169,15.0187747043556,15.6995923851504,15.0325051056261,15.4332717506682,15.0213043824783,15.6566745207859,15.0286303285934,15.3559426579599,14.5122845292112,15.9730314277046,14.8846688885575,15.7870627772745,14.9659443793933,15.1552733652946,14.7434381082079
"ABHD11;ABHD11","ABHD11",14.7793028195466,14.0702091254574,15.3349656854807,14.074660646869,14.7778591834724,13.6493129443085,15.0902675656002,14.3514027327436,14.8926178094144,13.4363551660018,15.2224335123081,13.99718381513,15.137917585636,14.0672509159711,14.7472472860062,13.8808473970537
"ABHD12","ABHD12",14.5639135777407,14.7269789945302,14.6938853230332,14.8305075052963,14.8820223425338,14.8106621273889,14.4554367588734,14.5470277131253,14.6909324253638,14.0361228864527,14.9030246435151,14.5013023402088,14.6968573401174,14.5882799385133,13.7429439144854,15.1281564241378
"ABHD12;ABHD12","ABHD12",16.586178230761,16.5189154476533,17.0299393958609,16.5662423131514,16.6218917373812,16.4176804878445,16.7781796154679,16.5119862163114,16.6639404276762,16.5970711702757,16.6157308725173,16.3010141018206,16.6289614182328,16.2747794137633,16.4748194529384,16.848090444582
"ABHD14B","ABHD14B",17.9717169993192,17.6279020538226,17.4736610282527,17.5449381002332,17.9108913798949,17.968709124348,17.8848519541585,18.0356496009101,18.3731390034447,18.0305683022771,17.8418906934201,18.0993098764958,18.2730359145407,18.5235190400982,18.0977266370852,18.0518938852176
"ABHD14B;ABHD14B","ABHD14B",16.6560756544938,16.5631877132096,16.0675034680031,16.3211326449379,16.5054932111244,16.7343637434415,16.5875487360549,16.8292638087847,17.0335948833747,16.7820567030034,16.53864273053,16.6500541193134,17.0050506940878,17.1112223549044,16.7327147385669,16.8301746923251
"ABHD16A","ABHD16A",14.2472924033094,14.0127794573466,14.5919369975969,13.6003728362393,14.2570317886563,13.5887361755179,14.2766102115541,13.9284534392327,13.8107271980038,13.9978485044467,14.4162232969695,14.1153239085548,14.1582324509359,13.9450479644487,14.0571579975701,13.6038311761289
"ABHD16A;ABHD16A","ABHD16A",16.080794956419,15.697409232062,16.3849970584561,15.5816920676518,15.8935626109736,15.5701098155304,16.0266381179625,15.5597675788582,15.8622525756083,15.6418320626209,16.1693018177087,15.7420737345192,15.877935743885,15.598859523598,15.9440475980748,15.5574240125876
"ABHD17A","ABHD17A",12.8892932723136,13.1082352020873,13.0203672415809,13.2659858046299,12.9857197032864,13.205569972597,12.9283148923708,13.2095014914167,12.882369417506,13.2588434619991,12.6510913782199,12.961490904766,12.9153949143816,13.0718073212468,12.6905966969874,13.2015561810637
"ABHD17B;ABHD17B","ABHD17B",11.8511275095058,12.5306794380987,11.8133148048003,NA,11.6184573911775,12.4156889600381,11.6311061077141,11.9345607300318,11.728649813569,12.5392777039455,12.4259187180293,11.6800034213777,11.9718880125374,12.1624448308532,12.3918076517383,12.3552767571697
"ABHD2","ABHD2",12.8790493813141,NA,13.7418556602866,12.9636998886611,13.5664323992047,12.6466806413939,13.1417255863926,NA,13.3406496832422,NA,13.5164576818788,NA,13.6899830374663,NA,13.0084182203476,NA
"ABHD3","ABHD3",NA,NA,12.3971180898913,NA,NA,NA,11.8094707180207,NA,NA,NA,11.7839271670216,NA,11.6774402210114,NA,NA,NA
"ABHD4","ABHD4",13.0800352867716,13.8752458540247,13.349410714342,13.8448361229728,13.4517901184784,14.1525040163625,13.8541838578039,14.1075566551295,13.0828750863794,13.772809863265,13.5348068190172,13.9871919264487,13.8090584965729,13.9104700846239,13.2384831029024,14.1198567228095
"ABHD6","ABHD6",13.7809649510527,13.4917362916729,13.8739290363722,13.3295080177835,13.3248584223755,12.8519140177631,13.5136638874695,12.9843932159415,13.4514683597415,13.5693215953432,13.6396004682654,13.0344557065497,13.3104738673276,13.1471679846786,13.2761788037303,13.2638395538185
"ABI1","ABI1",11.2081466353018,12.1806676349794,11.5237809962028,11.8917104526943,11.9604926668668,11.960768691884,11.9732625205096,11.9431142907029,11.4947069722494,11.7791678191159,11.1128512153691,10.8815228035149,12.1100449449479,11.4731461635312,11.7706604571183,NA
"ABI1;ABI1","ABI1",15.9148935333566,15.8306774289272,15.9799259974322,15.7386278633197,15.9584546543095,15.8151387572174,15.7279382661996,15.8267635483333,15.9781276463032,15.7411701721748,15.8799104189688,15.8461923574844,15.8841341446218,15.7827272591407,15.7909566292057,15.6195539890519
"ABI1;ABI1;ABI2;ABI2","ABI1",15.4106593272247,15.3343400569805,15.303212885518,15.1926068097276,15.3308475724218,15.3729252580957,15.249846348464,15.2799522294492,15.3571288385664,15.3590408828759,15.3492775717411,15.6198973552655,15.2785100839323,15.3656035131835,15.1372707204656,15.4272964938424
"ABI2","ABI2",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35580916197017,NA,NA,NA,NA,8.64789368772167,NA
"ABI2;ABI2","ABI2",15.2302092726303,15.3421823126611,15.0751771831775,15.1219792781639,14.9388599351553,15.2289575669575,14.9437716655341,15.0712654160065,15.1903457173345,15.2737007024189,15.111329759135,15.3223337688356,15.2248737232299,15.2967081187584,14.6681328911502,15.2078346268665
"ABI3","ABI3",15.0154771771094,14.4760988573036,15.1129215517745,15.0020432875756,15.4247609844031,14.7216701620509,15.4297252851622,15.1048470420753,15.1145302799187,14.5305251323773,14.8882813931273,14.728587086564,14.9704596983023,14.1791687030589,15.2459721061383,14.7538835557287
"ABI3BP","ABI3BP",16.2043510421413,16.5632675187907,14.9087233275133,17.6665754642347,16.2331868055529,17.7827630221961,15.815469812559,16.9245441755008,16.0599223188715,17.5223193277814,16.1123084336038,18.1865221149869,16.2680122192298,17.2277002259161,15.6671476501447,14.153483675263
"ABI3BP;ABI3BP","ABI3BP",17.2868295460128,17.5203896242614,15.7926599150502,18.8638314662017,17.2684702274678,19.03251328273,16.8205204354831,17.9592149597969,17.0271363647991,18.8557173767783,17.1031101094522,19.2476133241078,17.2996644380015,18.1412591142794,16.9317225997879,14.9911253735429
"ABL1","ABL1",12.5872095186296,12.7041438671147,12.2841280190906,12.7372959751495,12.3135897424036,12.7299418443596,11.9805495068591,12.5870146730295,12.6880632614399,12.8455849104952,12.4800372363828,12.8679605103499,12.1743528066563,12.6107872477623,12.0956245729939,12.9881548604804
"ABL1;ABL2","ABL1",11.3115441637049,11.8107521773753,11.5236005068389,11.8606714231244,11.4611006055422,12.1004239514881,11.6330452845305,11.9642330189264,11.6321799440138,11.4641655355787,11.6358049414717,11.3033037947338,11.6427028032201,11.7176997630653,11.6863362625756,11.7552045119064
"ABL1;ABL1","ABL1",12.5521151995081,12.8149042075214,12.4384348177846,12.7620994899076,12.6215805369947,12.8973028669069,12.4416384239769,13.060362286522,12.7495446657596,12.7034980045677,12.4245108080165,12.8266686703795,12.5299554275323,12.7081074216936,12.3370069453075,13.0608791502758
"ABL1;ABL1;ABL2","ABL1",12.3930369748288,12.5293515412929,12.1884885985649,12.3223616082547,12.4966324082817,12.2445909801529,12.6544221044377,12.8744850447657,12.2957454193342,12.537113144044,12.1392826732971,12.0675430471959,12.414386390288,12.5135454444019,12.4030276483455,12.8326858196223
"ABL2","ABL2",12.4491668113513,12.1176890362566,12.4556796016339,11.8248679567633,12.4023934021618,12.0643781560316,12.1273144270022,12.2052075056542,12.3232070550807,11.8183063179943,12.2730751447379,11.8537892863706,12.4346612135299,11.7591668286237,12.092513582229,12.6831552842156
"ABLIM1","ABLIM1",15.5919602966644,15.7541110549423,15.2054559673142,15.7039187089809,15.448786209808,15.6666761098599,15.2112810721675,15.318007333424,15.3508289046349,15.6608733533168,15.4925751963201,16.0235889179534,15.3548009274773,15.6364119995253,14.8903085439432,15.7713948895007
"ABLIM1;ABLIM1","ABLIM1",15.8398071999799,15.9677559744164,15.5430969246104,15.8666560650465,15.5135015013957,15.8065945945378,15.4226212196554,15.4885023183596,15.6205210726622,15.9054810625977,15.570668035359,16.1199325519608,15.546978770132,15.8817026122618,15.0158773560672,15.7779549144441
"ABLIM2","ABLIM2",14.2478584255746,14.8616252672667,14.4826834118806,15.3507878301982,14.0211163639928,15.1712651044348,14.0811036686038,14.3836612325113,14.7426007367392,15.5204041815444,13.9801847391055,15.0604164258152,14.510877054971,15.2064411641922,14.2931995274297,14.8287785106679
"ABLIM3","ABLIM3",14.3705703569664,14.2409543158483,14.4173296493183,13.972094127075,14.2808133314381,14.2377595314532,14.1507343328779,13.5647742664548,14.4576726646205,14.3926052362309,14.4342877636278,14.3840665725495,14.3886027150587,14.9977728795794,14.2056205323426,13.9837032015066
"ABR","ABR",12.6272021085787,12.3856323119381,12.9320480687967,13.0415047084346,12.8691402762036,12.5614573255168,12.9485570510892,13.0175836153895,12.6522741762124,12.5265552490005,13.0279437888794,12.7975132068131,12.8677123065247,12.6235404693448,12.6920404555426,12.5860340668298
"ABR;ABR","ABR",15.4709475904323,15.0166154118397,15.5881885594946,15.5426602921737,15.5516412320183,15.3001305841557,15.6452447189412,15.615194472377,15.4764277556684,15.1965649192983,15.5752634685537,15.2358796565529,15.5586998406086,15.2135995009029,15.6443662015319,15.258531926168
"ABRAXAS2","ABRAXAS2",14.8849090235757,15.0053380468478,14.7714060257326,14.9501830178933,14.8788530766394,15.0562984982025,14.8605022302247,15.1426616257798,14.9306215030103,14.9707200774922,14.9776651958915,14.8923919329154,14.901142706219,14.9714670386471,14.7783550181429,15.1197606762739
"ACAA1","ACAA1",15.2268506900782,15.2180308471164,15.524346324222,15.2295765078755,15.4149663507599,15.1025353815126,15.4446555768907,15.3637213240245,15.2796810377444,15.233431209756,15.4842862649334,15.2009373315444,15.3992734677996,15.3380960105624,15.5148999030303,15.0584942238853
"ACAA1;ACAA1","ACAA1",14.0093111152237,14.0396462678128,14.1080732681044,13.4377429428423,14.1875333983469,14.1325225390398,14.169420682299,14.0165184608936,13.6836853641026,13.806950705718,14.2540288268353,13.7956118771256,14.2040741263905,13.7167371824378,14.1451292992368,13.5239124433312
"ACAA2","ACAA2",18.4302443008152,18.3443348207352,18.5825019173852,18.3546059048367,18.3285532714401,18.2570519253686,18.402422710387,18.1995561535172,18.4481217560117,18.3652284025803,18.504393294625,18.347624163748,18.5452027242658,18.3498085638357,18.4873566072856,18.1777690811821
"ACACA","ACACA",12.3492060520189,11.5680538492004,12.525800662505,11.2838342112582,12.0970516215625,11.4905500750488,12.3223217779136,11.9213850964677,12.462765986778,11.7362280312482,12.6355627442781,11.2462467101939,12.6074188453436,11.3791748687034,12.1857946853053,10.4929547343305
"ACACA;ACACB","ACACA",13.3417155646428,12.9791295570578,13.7800976038525,12.8083918472011,13.2543328049471,12.9757203347993,13.4889850699841,13.15120909088,13.4674187362825,13.2353982253912,13.5746231330927,12.9046371464023,13.3911819288723,12.736856344913,13.4006300496101,12.8855601813187
"ACACA;ACACA","ACACA",15.0557009671501,14.5780943255052,15.1439125933474,14.1857356065822,14.8028465244856,14.4666771520776,15.0348261872663,14.5865203910586,14.976831496115,14.3384631087652,15.091951519437,14.387013325658,14.9374448960409,14.2135501541364,14.843476081918,14.5070783543782
"ACACA;ACACA;ACACB","ACACA",13.8873222879985,13.6157733511534,13.9345894006651,13.1350055470274,13.7416220564767,13.522241201723,13.8678210674093,13.4741601875337,14.0172875964404,13.4217908530122,14.0061779464325,13.1071462438155,13.889963025058,12.8745942576689,14.2521091732214,13.4552804423798
"ACACB","ACACB",11.5313808154471,10.6862641439468,12.0072630850746,12.2172354922231,11.7310939546779,12.3622373383524,11.2144262624628,NA,11.7617459623991,12.7620338264533,12.0368618926573,12.0006873396018,11.9481706307058,11.7284836748033,11.3778219843103,10.9949049501213
"ACACB;ACACB","ACACB",12.5396413156664,11.6529866176439,12.7449349493511,13.2470082480086,12.3626245298995,13.0203398456619,12.4280427557532,11.9079756694363,12.9129105882863,13.2585868564784,12.637428453687,12.8259842522337,12.4766888794933,12.712753356657,12.0817977714166,11.2562807766522
"ACAD10","ACAD10",12.0086290587039,12.2529604094818,12.4228064380696,12.0772359079002,12.191285116392,12.1065432329652,12.261770884758,12.046655255809,12.0223350192405,11.6758012988825,12.6534069781284,11.8249784193637,12.4199880901828,12.0637267737699,12.066379635658,11.8027125013652
"ACAD11;ACAD11","ACAD11",13.5643180155524,13.6619454539728,13.4273133731059,13.5664553504295,13.2910735012815,13.5567016694398,13.593541547955,13.558940442731,13.5764297236365,13.5770209662932,13.6058457723803,13.6465590586923,13.3522288297707,13.6539058692931,13.419622693502,13.6022347479875
"ACAD8","ACAD8",15.168885277238,15.0452651041916,14.7837590991711,14.5970496995423,14.9773564997751,14.5731234338136,15.2060899653041,14.8130917738937,14.7894690180744,14.8030347275984,15.2259694339534,14.841856856495,15.2188933438422,14.8979813511854,14.9652529381205,14.5147293642829
"ACAD8;ACAD8","ACAD8",14.7852011022323,14.7700591904552,14.8541917619173,14.5556801544876,14.9333222033262,14.7441546259147,14.8307089587818,14.5815310727309,14.7333160772952,14.5736888324133,14.9690780863924,14.8624753681359,15.0368598094863,15.0806246229146,14.7524933198682,14.4168321098231
"ACAD9","ACAD9",15.827945809396,15.6438342354897,15.9785230063086,15.5054683673183,15.8616283869256,15.5798993632145,15.8911128699224,15.5514696431827,15.8608230592552,15.6627311727128,16.0240828844481,15.6070379031403,15.9488760059416,15.6349681486783,15.9132425342684,15.4919164699011
"ACADL","ACADL",14.0476001873131,14.059644739725,13.7276495305269,13.9952181166409,14.475107322016,14.2479431176405,13.5631419557308,13.1588986493226,15.1601927662894,15.2769559696169,15.0951409291531,15.3185802779575,14.522563983661,15.5134820401946,14.9799786737219,14.2199601300632
"ACADM","ACADM",16.3120014491301,16.3901496358952,16.3617352848669,16.1839943830467,16.4272878514316,16.6696949507384,16.7733375517824,16.6632164080103,16.6064787750087,16.4335933147216,16.9051161977642,16.4163613022904,16.612454436422,16.8057359081624,16.6463269358627,15.9397009009951
"ACADM;ACADM","ACADM",17.8460609484963,17.7655050364092,17.8202805767555,17.5752442776801,17.8744399195852,17.9662033294867,18.1547072542351,17.9650560693425,17.8397087305998,17.7707783072131,18.0875015654099,17.9578177975453,17.960654285542,18.0091408723283,17.893763338752,17.8270987928345
"ACADS","ACADS",16.0321788162653,15.8999817779351,16.3325380611496,16.0150757088879,16.0634594855251,15.971124283479,15.9950748783445,15.5530183637376,15.76128173502,15.5957826429385,16.3169665189993,16.1264787539888,16.1960640762352,16.0043783027912,16.1841434652381,15.9735665315765
"ACADSB","ACADSB",16.2534465409,16.7144857695238,16.153481122662,16.1764608094762,16.121414903712,16.4551017674809,16.2995805705989,16.2383947197815,16.2064589776594,16.5239050977357,16.1436810751387,16.4768443722581,16.2979014405676,16.7032554098671,15.8078730571544,16.5572596275258
"ACADSB;ACADSB","ACADSB",16.0114942186004,16.3786365847184,15.9468255006366,15.759193030646,15.9820515289579,16.1078513483339,15.9743619522962,15.8587140401687,15.9976223319796,16.1274862572837,16.0566885040202,16.1604142691276,16.1466860358549,16.5217738617628,15.9317509789339,16.2765462922101
"ACADVL","ACADVL",16.8768501089413,16.2257508391819,17.3466875104019,16.2408388379478,16.9658948611237,16.3654909586848,17.0482682815423,16.3747547805197,16.9236246110332,16.3859032756639,17.10152567047,16.0219739765208,17.2972288803066,16.1193345806453,17.0335506827554,16.1974965466002
"ACADVL;ACADVL","ACADVL",18.9153842079904,18.3213541100059,19.2296657347097,18.1554403296236,18.9364183546691,18.2377027331953,19.0189915677998,18.2167040480401,18.8494679502569,18.347764009205,19.1223117036122,18.0241693922491,19.1197614483034,18.0754194409307,18.8824400730958,17.9988314278004
"ACAN;ACAN","ACAN",10.6600621068679,11.9356218061605,11.6784650570726,12.7100364744237,11.6949703812741,13.8327295295718,NA,NA,12.0493676436087,14.2400169260651,12.0222926792438,13.9625433331713,11.3491540404364,12.7022366379994,12.8089183590143,NA
"ACAP2","ACAP2",14.5464299671651,14.3829288373364,14.6059562400373,14.4836660117635,14.7183227232839,14.5039531715245,14.6466794906074,14.8570039056231,14.7755049707622,14.3916262369231,14.6816334600143,14.4809715326405,14.6727217939204,14.6106803817932,14.7783064859423,14.3223184014359
"ACAP3","ACAP3",12.02020673101,11.8446269235631,12.4268067973202,11.8138103223206,12.0091575337321,11.6412996102125,12.402790518225,11.9891066845641,12.2587578601803,11.8982366296461,12.2010413976864,11.7948715003787,12.2500531331572,11.8111373682932,12.2354844595563,NA
"ACAT1","ACAT1",17.892059634066,17.8444395235764,18.1737771787684,17.7724027321266,17.9366696565339,17.8544484953411,17.9219788715108,17.4364590766478,18.0054524641092,17.8700440573025,18.0193285556798,17.6455948092472,17.9364939320543,17.9516439494891,17.8495914656828,17.5817593408
"ACAT2","ACAT2",15.0300966235795,15.2580089397937,15.0899599129476,15.1327007729747,15.2891717266155,15.7171734851571,15.2879825404489,15.4469079479974,15.2290699082717,14.8941923419142,15.1275769501695,15.2985667482678,14.9323971569303,15.8284508925758,15.2877680987964,15.580565387192
"ACAT2;ACAT2","ACAT2",17.9747440193309,17.8332448323409,18.2590579042097,17.7793291169288,17.9529204920857,18.3343291188352,18.230314052189,18.2508564612646,18.0067705040203,17.5459353159092,17.9738783858801,17.8985478591017,18.2073035593217,18.2559351267528,18.0783581280964,18.5827280339711
"ACBD3","ACBD3",15.6017047789185,15.2065734012702,15.8640128279029,15.1885822986509,15.6708356994079,15.0651194170097,15.7721763362113,15.3923135955953,15.5769527968591,15.1909596952917,15.7951866957271,15.1585374065956,15.6110541125587,15.0975980941662,15.6669956301795,15.0207198588118
"ACBD5","ACBD5",13.2797694889938,13.3635931105914,13.5563516468815,13.3960233252635,13.2044603207798,13.1239031323405,13.4143574486522,13.2007486496125,13.0588819234784,12.9205598372887,13.5514915082844,13.3651853115574,13.1097189785389,13.0612745400011,12.6856292221147,13.1653676817787
"ACBD5;ACBD5","ACBD5",14.5178653174119,14.4712724634863,14.6458469591858,14.196742483675,14.5504730321513,14.1751907892017,14.4301227437939,14.2332955674295,14.2657481343818,13.9453216877847,14.4944438854028,14.3745596322108,14.3861714311294,13.9527261988209,13.7530901884515,14.2396761039025
"ACBD6","ACBD6",12.6865698751651,13.081699303441,12.782787179845,12.9908020893604,12.8542299825906,13.2842651140605,12.9443439764692,13.1962246925919,13.2237281293617,12.9090682153138,12.7912036926437,13.2592444775804,12.9587830013718,13.1546901855412,12.9563503817545,13.3199766325887
"ACCS","ACCS",11.9781960908422,NA,12.2246325418198,11.6676078090189,12.1523668970568,NA,12.945567010694,12.9255379652814,NA,NA,12.3743582144636,12.1673177903489,12.0886901546414,12.1903335670157,11.4236599977811,NA
"ACD","ACD",12.6598964234858,12.5749901888293,12.436360521196,12.5736399450931,12.7188332201696,12.7290126438309,12.4271067652812,12.6709995518071,12.5565342283064,12.7063309750593,12.462113953799,12.5552304563788,12.7487744965367,12.448722894646,12.7540978320054,12.4297352224279
"ACE","ACE",14.7761881409001,15.8433049586693,14.2705407502735,14.8987165489799,14.6617717968229,14.5712954573783,14.6551657568431,15.0737867341004,14.2813468589734,14.3826477110093,15.1757212227904,16.1817908139143,14.7613897896624,16.6305939334493,15.0322823025494,16.4895598196519
"ACE2","ACE2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1614153541587,NA
"ACE2;ACE2","ACE2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0212358743212,NA
"ACE;ACE","ACE",15.3456583839753,16.2118911818589,14.699924060405,15.3139298199439,15.1610944254956,15.0057204467351,15.2655004722923,15.5073903182005,14.7597953618259,14.8087130419198,15.5843956353644,16.5738334727903,15.105906110635,17.1151929248498,15.5435084523122,16.8849794595101
"ACHE","ACHE",13.9926828257203,12.7419100816479,14.8210919533006,13.0918769813191,13.9283650895555,13.8665984527658,14.1443636529767,11.9591822923174,13.9029168796427,12.5307058637539,14.1248899549548,13.5233338977569,13.9197255722013,11.9401288410777,13.6911163343145,12.376758951422
"ACIN1","ACIN1",15.215963523836,15.0380150587321,15.1127581845597,15.1933495442981,15.3014391466843,14.9163272822215,15.0469094950173,15.0319886214474,15.1599560505918,15.1639244146768,14.9288584171402,15.0013591783942,15.1396109936527,15.1203222907594,15.0350687076945,14.7324603756113
"ACIN1;ACIN1","ACIN1",15.8016713410701,15.6743038334761,15.6823327547509,15.9417123031666,15.804047216752,15.4856892952885,15.6429859065746,15.4662600737997,15.5547189120373,15.8035749305114,15.6061123286096,15.5035875459226,15.7789725929586,15.696033429959,15.833361336898,15.49850160342
"ACKR1;ACKR1","ACKR1",13.3974955687583,13.7347491114525,13.6670630947213,14.3930048946502,14.2433028120973,14.2921308572332,14.1187876096599,13.3942270752969,13.2981615307825,13.783638027239,12.7314592673967,13.1887634543989,13.7347708072906,13.2782477494911,14.6940712798437,14.308874689736
"ACLY","ACLY",17.5077380909272,17.030267265799,17.1506830914335,17.0526237137529,16.8381426132087,17.4309399773196,16.9142492254366,17.1705130000119,17.1400304782622,16.8889754610139,17.1622853642095,17.7329135046288,16.7699575319433,16.7779961652183,16.9155749914079,17.0777502638373
